rps,duration,service_name,cpu_lim,mem_lim,50%,90%,99%,cpu_util,mem_free,complete_rate
287,12,fibonacci-python,100m,900Mi,2101272.0,6436136.0,11461030.0,0.010477272727272757,0.9539849773018746,0.0225544855549924
287,12,fibonacci-python,100m,1100Mi,2532456.0,6671136.0,11329917.0,0.011181818181818088,0.9540526517876502,0.036701860231272
287,12,fibonacci-python,100m,1300Mi,2458593.0,6852856.0,10931684.0,0.009708536363636281,0.9540065891023572,0.051836940110719675
287,12,fibonacci-python,100m,1500Mi,2905161.0,8824111.0,10272647.0,0.010931818181817668,0.9539852384598305,0.004303797468354431
287,12,fibonacci-python,100m,1700Mi,2834887.0,5858574.0,10177880.0,0.009730392424242857,0.9539982357357886,0.003312945973496432
287,12,fibonacci-python,100m,1900Mi,3711784.0,10190435.0,11185084.0,0.009295454545454485,0.954021874103569,0.029472595656670115
287,12,fibonacci-python,150m,100Mi,3222832.0,9344104.0,11028962.0,0.011090909090909724,0.9539724442555046,0.05720882503848127
287,12,fibonacci-python,150m,300Mi,2131294.0,6730422.0,11759053.0,0.010090909090908698,0.9540542754387018,0.03372766171658696
287,12,fibonacci-python,150m,500Mi,1878906.0,6139002.0,11090995.0,0.011493181818181764,0.9539464669911852,0.05337361530715005
287,12,fibonacci-python,150m,700Mi,1207592.0,2920718.0,10409969.0,0.009603843055555377,0.9539964643795135,0.03785966683493185
287,12,fibonacci-python,150m,900Mi,3065667.0,9458797.0,10699547.0,0.008201242650133,0.9539585260939845,0.05460493205837947
287,12,fibonacci-python,150m,1100Mi,3712490.0,8442183.0,10694030.0,0.012112737499999953,0.9537955497323432,0.18338477366255143
287,12,fibonacci-python,150m,1300Mi,4388799.0,9158282.0,10402344.0,0.011409090909090737,0.9537359061418388,0.23861612821165099
287,12,fibonacci-python,150m,1500Mi,1594379.0,3112583.0,6163689.0,0.010886363636363682,0.9538887722890456,0.05551349987383296
287,12,fibonacci-python,150m,1700Mi,1864107.0,9576186.0,10943006.0,0.010409090909090483,0.9539109909994117,0.027390311945219376
287,12,fibonacci-python,150m,1900Mi,1125732.0,2761184.0,6091476.0,0.01088409090909075,0.9539184195948249,0.02101797923524943
287,12,fibonacci-python,200m,100Mi,3220600.0,7690302.0,10107328.0,0.012454545454545106,0.953854722869725,0.046681806712086805
287,12,fibonacci-python,200m,300Mi,3462412.0,7625245.0,10849039.0,0.012029545454545107,0.9537362447482265,0.2108826479438315
287,12,fibonacci-python,200m,500Mi,1325487.0,3107959.0,6190834.0,0.013568181818182397,0.9534348113027784,0.0776358627598297
287,12,fibonacci-python,200m,700Mi,4174242.0,9075078.0,10673920.0,0.011159090909090964,0.9535671118948352,0.2700050327126321
287,12,fibonacci-python,200m,900Mi,2477540.0,5589666.0,10261856.0,0.013363636363635837,0.9535170380261806,0.10249307479224377
287,12,fibonacci-python,200m,1100Mi,3784069.0,7856822.0,10985854.0,0.01240909090909125,0.953551536231503,0.1954140127388535
287,12,fibonacci-python,200m,1300Mi,4083727.0,8990933.0,10726956.0,0.012658385795454214,0.953465683953389,0.3500383533623114
287,12,fibonacci-python,200m,1500Mi,2733731.0,7032258.0,11316255.0,0.01479545454545478,0.9534891980809768,0.22297637003519358
287,12,fibonacci-python,200m,1700Mi,3586983.0,8629786.0,10521966.0,0.01309875000000017,0.9536444109617663,0.30397367754998733
287,12,fibonacci-python,200m,1900Mi,4069028.0,9174745.0,11282729.0,0.011545454545454638,0.9535002427805495,0.1948613584329687
287,12,fibonacci-python,250m,100Mi,2096277.0,7231436.0,8844890.0,0.012886363636363411,0.9537744814538907,0.18065833120694055
287,12,fibonacci-python,250m,300Mi,1660099.0,3913596.0,9859603.0,0.010636363636363262,0.9539116147358889,0.1358784893267652
287,12,fibonacci-python,250m,500Mi,3493954.0,8445011.0,11081572.0,0.014318181818181328,0.9534481644727204,0.2731145076421949
287,12,fibonacci-python,250m,700Mi,2848801.0,6363695.0,9779438.0,0.012691162121212306,0.9535606488693047,0.36904761904761907
287,12,fibonacci-python,250m,900Mi,4263035.0,9340261.0,11193563.0,0.013277272727273144,0.9533161473972442,0.302130898021309
287,12,fibonacci-python,250m,1100Mi,3203678.0,8299981.0,10402422.0,0.013909090909091178,0.9535438561591878,0.47078252032520324
287,12,fibonacci-python,250m,1300Mi,4215673.0,9325186.0,10490991.0,0.01252272727272712,0.953404537264005,0.41144004014049174
287,12,fibonacci-python,250m,1500Mi,2447641.0,6883982.0,10497949.0,0.01290909090909105,0.9535736915540158,0.2671181339352897
287,12,fibonacci-python,250m,1700Mi,2828111.0,7817238.0,9878349.0,0.012863636363636678,0.9534829100059218,0.48012078510317063
287,12,fibonacci-python,250m,1900Mi,2917887.0,8274948.0,10057621.0,0.01334552443181777,0.9534936290071786,0.4235174344616951
287,12,fibonacci-python,300m,100Mi,2699764.0,7591769.0,8919735.0,0.01134090909090898,0.9536545136025871,0.16934673366834171
287,12,fibonacci-python,300m,300Mi,1800532.0,5840933.0,8228975.0,0.013256818181818461,0.9534763033780906,0.6899147014550928
287,12,fibonacci-python,300m,500Mi,3270144.0,8310498.0,9567039.0,0.01477272727272766,0.9535608212842659,0.537917087967644
287,12,fibonacci-python,300m,700Mi,1606659.0,6526056.0,8558885.0,0.015500000000000368,0.9536048859844203,0.7113375796178344
287,12,fibonacci-python,300m,900Mi,449964.0,2397834.0,5408850.0,0.015204545454545706,0.9535338789110661,0.7699518621738028
287,12,fibonacci-python,300m,1100Mi,2541807.0,7434773.0,9700804.0,0.013795454545455046,0.9536532712006609,0.41473362222788684
287,12,fibonacci-python,300m,1300Mi,1347847.0,6596348.0,9250445.0,0.013681212121212174,0.9535509943229821,0.5842527582748245
287,12,fibonacci-python,300m,1500Mi,1863221.0,7200340.0,9716686.0,0.017000000000000553,0.9533057156005884,0.6538076152304609
287,12,fibonacci-python,300m,1700Mi,2256173.0,6291890.0,8290849.0,0.013740909090909241,0.9531047954674876,0.7566137566137566
287,12,fibonacci-python,300m,1900Mi,2601784.0,7929020.0,9789565.0,0.014090909090908934,0.9532173833591489,0.7403455284552846
287,12,fibonacci-python,350m,100Mi,2273446.0,4483173.0,7101324.0,0.014068181818182198,0.9535807732449952,0.3314706629413259
287,12,fibonacci-python,350m,300Mi,2703958.0,8072891.0,10522745.0,0.013590909090908744,0.9534146996046585,0.6866197183098591
287,12,fibonacci-python,350m,500Mi,633106.0,3750668.0,5773079.0,0.017795454545453733,0.9534670858622044,0.8427389014296464
287,12,fibonacci-python,350m,700Mi,128763.0,2981887.0,5255321.0,0.01537045454545414,0.9536668417333146,0.7995966725485253
287,12,fibonacci-python,350m,900Mi,155281.0,2229306.0,4993529.0,0.017536191287879043,0.9535175100928122,0.8251503006012024
287,12,fibonacci-python,350m,1100Mi,286850.0,3014220.0,5345302.0,0.017136363636363807,0.9536641593898609,0.8105263157894737
287,12,fibonacci-python,350m,1300Mi,62571.0,1002007.0,3053599.0,0.015976939772727093,0.9537462010207313,0.8436327245434075
287,12,fibonacci-python,350m,1500Mi,776273.0,5642555.0,7762798.0,0.01486363636363628,0.9535668811630489,0.6780976220275344
287,12,fibonacci-python,350m,1700Mi,1433128.0,6781490.0,8346886.0,0.015568181818181741,0.9534974334308878,0.7520040080160321
287,12,fibonacci-python,350m,1900Mi,1002613.0,5069973.0,7189825.0,0.01649999999999985,0.9533513016092239,0.8150215681299162
287,12,fibonacci-python,400m,100Mi,41272.0,1002650.0,3143506.0,0.01761363636363688,0.9535336481792798,0.827020202020202
287,12,fibonacci-python,400m,300Mi,22283.0,441656.0,2842904.0,0.016865909090909098,0.9537723578455518,0.87675
287,12,fibonacci-python,400m,500Mi,23695.0,1139346.0,3024264.0,0.018249999999999548,0.9537962310941417,0.78725
287,12,fibonacci-python,400m,700Mi,190369.0,3428387.0,3970311.0,0.016204545454546065,0.9538442675619381,0.8504611330698287
287,12,fibonacci-python,400m,900Mi,67525.0,1641004.0,2753907.0,0.01673509431818186,0.9537297155688272,0.77925
287,12,fibonacci-python,400m,1100Mi,1167441.0,6065015.0,8014025.0,0.015886363636363525,0.9535378469906876,0.8376327769347496
287,12,fibonacci-python,400m,1300Mi,28104.0,1153586.0,3012253.0,0.017954545454545272,0.95375818316903,0.8651997976732423
287,12,fibonacci-python,400m,1500Mi,422470.0,3717578.0,6332241.0,0.017500000000000102,0.9536676298172081,0.8577597155194311
287,12,fibonacci-python,400m,1700Mi,26291.0,1167879.0,3128439.0,0.01722727272727295,0.9538208838980775,0.8442273979464062
287,12,fibonacci-python,400m,1900Mi,17635.0,1190571.0,3029020.0,0.017538636363636638,0.9538573754785129,0.889954568399798
287,12,fibonacci-python,450m,100Mi,1838.0,1174531.0,3225087.0,0.01729545454545509,0.9538651590459051,0.8633728258129569
287,12,fibonacci-python,450m,300Mi,1642.0,1012572.0,2986137.0,0.01744545454545489,0.9539165410093521,0.8995191090863073
287,12,fibonacci-python,450m,500Mi,10208.0,1859267.0,3525117.0,0.017782995454544707,0.9538455839547768,0.8907584128578604
287,12,fibonacci-python,450m,700Mi,2090.0,1412589.0,2679062.0,0.016477272727272983,0.9539373375267898,0.8289374529012811
287,12,fibonacci-python,450m,900Mi,1631.0,275850.0,2438595.0,0.01793181818181815,0.9538998245951604,0.9402339776195321
287,12,fibonacci-python,450m,1100Mi,1639.0,1002223.0,2769475.0,0.01718181818181832,0.9539330398303307,0.8946047678795483
287,12,fibonacci-python,450m,1300Mi,1625.0,1016615.0,2823037.0,0.01690909090909103,0.9539044392308864,0.888944472236118
287,12,fibonacci-python,450m,1500Mi,1628.0,300202.0,1384502.0,0.01924545454545457,0.9539163365547124,0.9296835760924159
287,12,fibonacci-python,450m,1700Mi,1645.0,1148136.0,2970614.0,0.016150940340909248,0.9539281183973944,0.9091828990640021
287,12,fibonacci-python,450m,1900Mi,1599.0,219974.0,2618453.0,0.01656818181818225,0.9539245419394562,0.8866082603254067
287,12,fibonacci-python,500m,100Mi,1671.0,1134054.0,2948930.0,0.016559810227272827,0.9539286925760955,0.9308617234468938
287,12,fibonacci-python,500m,300Mi,1608.0,1002968.0,2735177.0,0.015499999999999983,0.9539644649925214,0.9054738976178408
287,12,fibonacci-python,500m,500Mi,1624.0,1129171.0,3028658.0,0.01795454545454566,0.9539272487160461,0.882661996497373
287,12,fibonacci-python,500m,700Mi,1543.0,88695.0,1182983.0,0.01881818181818188,0.9539650836579704,0.9328657314629258
287,12,fibonacci-python,500m,900Mi,1633.0,1423876.0,3153998.0,0.017409090909090832,0.9539203140848865,0.9084967320261438
287,12,fibonacci-python,500m,1100Mi,1589.0,174330.0,1316208.0,0.01777500000000047,0.9539563905325075,0.8836045056320401
287,12,fibonacci-python,500m,1300Mi,1614.0,1017313.0,2849396.0,0.017065709090908827,0.9539402280129037,0.93725
287,12,fibonacci-python,500m,1500Mi,1619.0,1003126.0,2800823.0,0.01856818181818198,0.9539298095853226,0.91325
287,12,fibonacci-python,500m,1700Mi,1586.0,248088.0,1262367.0,0.015711673863636328,0.9539227866721709,0.89225
287,12,fibonacci-python,500m,1900Mi,1602.0,1024987.0,2769895.0,0.01713636363636381,0.9539356488743758,0.9300911854103343
287,12,fibonacci-python,550m,100Mi,1636.0,1233781.0,3024352.0,0.01538636363636411,0.9539246295299444,0.9092046023011505
287,12,fibonacci-python,550m,300Mi,1605.0,1062831.0,2906849.0,0.01736363636363672,0.9539552864313523,0.879297365119197
287,12,fibonacci-python,550m,500Mi,1619.0,1022045.0,2921053.0,0.01786363636363639,0.9539438208364333,0.9300927085943372
287,12,fibonacci-python,550m,700Mi,1609.0,1071100.0,2944584.0,0.01658863636363664,0.9539742596836255,0.9058971141781681
287,12,fibonacci-python,550m,900Mi,1562.0,116910.0,1143341.0,0.017318181818181955,0.9539315616255899,0.893
287,12,fibonacci-python,550m,1100Mi,1934.0,1396820.0,3828811.0,0.01752954545454536,0.9539542411080247,0.88
287,12,fibonacci-python,550m,1300Mi,1577.0,138252.0,1158315.0,0.01810132159090896,0.9538764199556831,0.9136927360161984
287,12,fibonacci-python,550m,1500Mi,1598.0,1001806.0,2697696.0,0.017727272727272623,0.9539448350420874,0.8982357453336742
287,12,fibonacci-python,550m,1700Mi,1625.0,1073737.0,2926712.0,0.017045454545454544,0.9538777757642415,0.91975
287,12,fibonacci-python,550m,1900Mi,1611.0,1053022.0,2861396.0,0.017704545454545754,0.9539016070615975,0.9214948582894407
287,12,fibonacci-python,600m,100Mi,1602.0,1002318.0,2751467.0,0.015727272727273277,0.9539459075645664,0.8884152457372116
287,12,fibonacci-python,600m,300Mi,1584.0,1002617.0,2835651.0,0.017727272727273268,0.9539459615018672,0.9195
287,12,fibonacci-python,600m,500Mi,1603.0,1212355.0,2976415.0,0.018386363636363187,0.9539166020921926,0.9168346774193549
287,12,fibonacci-python,600m,700Mi,1641.0,1164305.0,2434451.0,0.017977272727272526,0.9539480235663629,0.85075
287,12,fibonacci-python,600m,900Mi,1604.0,1032724.0,2907831.0,0.015836119318181237,0.953939761478303,0.9037593984962407
287,12,fibonacci-python,600m,1100Mi,1652.0,1159379.0,2358207.0,0.01713636363636381,0.9539412853222982,0.8984669514953506
287,12,fibonacci-python,600m,1300Mi,1571.0,1002548.0,2833294.0,0.017659090909090736,0.9538826693065222,0.8936170212765957
287,12,fibonacci-python,600m,1500Mi,1558.0,1002086.0,2807140.0,0.018159090909090795,0.9539999697969557,0.89425
287,12,fibonacci-python,600m,1700Mi,1597.0,1015870.0,2856049.0,0.017250000000000328,0.9539506630365775,0.93225
287,12,fibonacci-python,600m,1900Mi,1538.0,1001837.0,2822245.0,0.016772196022727403,0.9539786433570638,0.9175283732660782
287,12,fibonacci-python,650m,100Mi,1526.0,98024.0,2664941.0,0.01731818181818157,0.9539840214130457,0.8918377566349525
287,12,fibonacci-python,650m,300Mi,1570.0,1002556.0,2815043.0,0.016779545454545342,0.953981867148036,0.9322799097065463
287,12,fibonacci-python,650m,500Mi,1578.0,1002752.0,2845287.0,0.016574472727272648,0.9539699661361896,0.91125
287,12,fibonacci-python,650m,700Mi,1536.0,1002036.0,2836900.0,0.01652272727272736,0.9539958977612546,0.8788718207000755
287,12,fibonacci-python,650m,900Mi,1531.0,31252.0,1033053.0,0.016136363636363817,0.9539953627677722,0.9466031586863876
287,12,fibonacci-python,650m,1100Mi,1537.0,1001936.0,2755813.0,0.016727272727273014,0.9540262630785369,0.9146095717884131
287,12,fibonacci-python,650m,1300Mi,1558.0,1001917.0,2603069.0,0.0171818181818187,0.9539794194548904,0.8965952080706179
287,12,fibonacci-python,650m,1500Mi,1535.0,15854.0,1002839.0,0.01751818181818157,0.9540397799043913,0.9237181106339984
287,12,fibonacci-python,650m,1700Mi,1531.0,9395.0,5833198.0,0.014386363636364117,0.9540376120398057,0.9269709543568465
287,12,fibonacci-python,650m,1900Mi,1556.0,1002738.0,2821050.0,0.01790000000000006,0.9540129587748674,0.91575
287,12,fibonacci-python,700m,100Mi,1564.0,1002326.0,2770132.0,0.015620451704545468,0.9539883972494403,0.8818818818818819
287,12,fibonacci-python,700m,300Mi,1544.0,1001786.0,2668772.0,0.017318181818181566,0.9539762475267073,0.93675
287,12,fibonacci-python,700m,500Mi,1603.0,1055310.0,2889858.0,0.017045454545454673,0.9539636181308003,0.9139569784892446
287,12,fibonacci-python,700m,700Mi,1595.0,1064494.0,2882522.0,0.01727272727272732,0.9539788768548656,0.88225
287,12,fibonacci-python,700m,900Mi,1601.0,1087851.0,2894821.0,0.016659090909091002,0.9539430246849948,0.9233475747675295
287,12,fibonacci-python,700m,1100Mi,1556.0,1002289.0,2828683.0,0.017329545454545195,0.9540328081625248,0.914621932899349
287,12,fibonacci-python,700m,1300Mi,1534.0,1002039.0,2746699.0,0.018499999999999836,0.9539908267329844,0.8967855349070819
287,12,fibonacci-python,700m,1500Mi,1529.0,1001941.0,2789446.0,0.0173681818181813,0.9540323088967415,0.9219499873705481
287,12,fibonacci-python,700m,1700Mi,1535.0,35558.0,1038924.0,0.016323494696970035,0.9539728953465194,0.93825
287,12,fibonacci-python,700m,1900Mi,1593.0,1041315.0,2870428.0,0.01650000000000036,0.9540177513575853,0.8873873873873874
287,12,fibonacci-python,750m,100Mi,1541.0,1001967.0,2727262.0,0.01613636363636433,0.9540141914957396,0.9030470914127424
287,12,fibonacci-python,750m,300Mi,1539.0,1002476.0,2818454.0,0.01747727272727298,0.9540091052543845,0.9266766766766766
287,12,fibonacci-python,750m,500Mi,1537.0,93946.0,2741379.0,0.01661363636363611,0.9539696019441593,0.91725
287,12,fibonacci-python,750m,700Mi,1542.0,104741.0,2781761.0,0.017018181818182165,0.9540170635417508,0.8835462058602555
287,12,fibonacci-python,750m,900Mi,1519.0,33042.0,1050664.0,0.016648181818181534,0.9539755806864898,0.93925
287,12,fibonacci-python,750m,1100Mi,1638.0,1218075.0,3755323.0,0.018113636363636682,0.9539874950674108,0.881
287,12,fibonacci-python,750m,1300Mi,1555.0,121596.0,1006651.0,0.015824793560606315,0.9539317778357953,0.8876911506643269
287,12,fibonacci-python,750m,1500Mi,1564.0,232514.0,4329741.0,0.017197727272727198,0.9539747686304627,0.9347545219638242
287,12,fibonacci-python,750m,1700Mi,1533.0,1002257.0,2827358.0,0.016996598484847768,0.9539568964828281,0.936
287,12,fibonacci-python,750m,1900Mi,1538.0,1002619.0,2836577.0,0.01659090909090963,0.9539777460155612,0.9093413473578763
287,12,fibonacci-python,800m,100Mi,1540.0,85318.0,2460607.0,0.016224896401514623,0.9539370763688337,0.8866498740554156
287,12,fibonacci-python,800m,300Mi,1569.0,1002674.0,2849978.0,0.01720454545454518,0.9539509811283509,0.9314142678347935
287,12,fibonacci-python,800m,500Mi,1538.0,1001957.0,2758474.0,0.018022727272727544,0.9539332832396876,0.9117497456765005
287,12,fibonacci-python,800m,700Mi,1537.0,1002081.0,2812797.0,0.01722727272727256,0.9539637753326766,0.8794095571678759
287,12,fibonacci-python,800m,900Mi,1516.0,18589.0,1007958.0,0.018659090909090605,0.9539316807947542,0.947223611805903
287,12,fibonacci-python,800m,1100Mi,1547.0,1002113.0,2730789.0,0.016411363636363963,0.9539653141592555,0.9144008056394763
287,12,fibonacci-python,800m,1300Mi,1547.0,1002623.0,2839177.0,0.016916460227272976,0.9539138612014126,0.891
287,12,fibonacci-python,800m,1500Mi,1537.0,1002338.0,2824274.0,0.018204545454545664,0.9539283924634223,0.925833124530193
287,12,fibonacci-python,800m,1700Mi,1566.0,1002566.0,2817477.0,0.016043818181818242,0.9539012034538474,0.9169191919191919
287,12,fibonacci-python,800m,1900Mi,1617.0,1158883.0,2195615.0,0.017272727272726416,0.9539169672062282,0.8864716179044762
287,12,fibonacci-python,850m,100Mi,1522.0,2299.0,1003075.0,0.017499999999999842,0.9539041755374165,0.9274092615769712
287,12,fibonacci-python,850m,300Mi,1527.0,1001907.0,2780261.0,0.016659090909091,0.9538958311603978,0.9359038557836755
287,12,fibonacci-python,850m,500Mi,1535.0,15260.0,2523080.0,0.017886363636363124,0.953911972243382,0.914738430583501
287,12,fibonacci-python,850m,700Mi,1535.0,7014.0,2625695.0,0.01745909090909141,0.9539038544491264,0.8848884381338742
287,12,fibonacci-python,850m,900Mi,1528.0,1002099.0,2789231.0,0.01825000000000032,0.9538826338093244,0.9351406131238915
287,12,fibonacci-python,850m,1100Mi,1557.0,1002035.0,2791998.0,0.017136363636363554,0.953875259381713,0.916479119779945
287,12,fibonacci-python,850m,1300Mi,1536.0,1001686.0,2710478.0,0.01564741969696957,0.9538816889845572,0.8936968484242122
287,12,fibonacci-python,850m,1500Mi,1532.0,1001927.0,2732262.0,0.01772727272727288,0.9539026973326756,0.9335
287,12,fibonacci-python,850m,1700Mi,1555.0,1002975.0,2855953.0,0.016704545454544858,0.953864593626253,0.908
287,12,fibonacci-python,850m,1900Mi,1523.0,1001685.0,2659333.0,0.01722727272727243,0.953909946367588,0.89925
287,12,fibonacci-python,900m,100Mi,1542.0,1002350.0,2851976.0,0.015499999999999205,0.9538775348903987,0.9240090886139863
287,12,fibonacci-python,900m,300Mi,1543.0,1002485.0,2819615.0,0.01627727272727253,0.9538915784116893,0.9216670851117248
287,12,fibonacci-python,900m,500Mi,1532.0,101067.0,2407783.0,0.01754514015151564,0.9538842362542578,0.9101237061348144
287,12,fibonacci-python,900m,700Mi,1544.0,1002223.0,2804783.0,0.017340909090909337,0.95387166771069,0.901352028042063
287,12,fibonacci-python,900m,900Mi,1523.0,15523.0,1003229.0,0.016231403409091082,0.9538661442083971,0.9364481286109018
287,12,fibonacci-python,900m,1100Mi,1542.0,1002023.0,2793412.0,0.01654545454545474,0.9538687924376608,0.9095945605640896
287,12,fibonacci-python,900m,1300Mi,1521.0,1001716.0,2780125.0,0.01681818181818138,0.9538612366055381,0.881470367591898
287,12,fibonacci-python,900m,1500Mi,1528.0,1002745.0,2870169.0,0.017295454545454187,0.9538907829517547,0.9315960912052117
287,12,fibonacci-python,900m,1700Mi,1549.0,1001904.0,2726809.0,0.017340909090909337,0.9538629506130933,0.9215
287,12,fibonacci-python,900m,1900Mi,1539.0,1002157.0,2773596.0,0.01749772727272726,0.9539146114830953,0.8886386386386387
287,12,fibonacci-python,950m,100Mi,1529.0,3257.0,1002853.0,0.016707674053029985,0.9538813372395962,0.9386472215237617
287,12,fibonacci-python,950m,300Mi,1523.0,1001712.0,2519447.0,0.017409090909090704,0.953913024481748,0.92525
287,12,fibonacci-python,950m,500Mi,1541.0,18655.0,1003074.0,0.01609684999999968,0.953868123061929,0.91575
287,12,fibonacci-python,950m,700Mi,1533.0,1001767.0,2614483.0,0.015545454545454876,0.9538669567254269,0.89975
287,12,fibonacci-python,950m,900Mi,1544.0,1002291.0,2851284.0,0.016931818181817895,0.9538435970337,0.9301331992963056
287,12,fibonacci-python,950m,1100Mi,1526.0,1001891.0,2726742.0,0.0181590909090908,0.9538514343078917,0.9124087591240876
287,12,fibonacci-python,950m,1300Mi,1536.0,2244.0,2458274.0,0.017272727272727197,0.9538564410263034,0.8843916013154566
287,12,fibonacci-python,950m,1500Mi,1541.0,1002290.0,2848595.0,0.016805232007575298,0.9539043553284188,0.9374061091637457
287,12,fibonacci-python,950m,1700Mi,1563.0,1002665.0,2835789.0,0.016681818181817867,0.9538416167971604,0.917004048582996
287,12,fibonacci-python,950m,1900Mi,1557.0,1003214.0,2855268.0,0.015645454545454292,0.953910652393024,0.8749059914765606
287,12,fibonacci-python,1000m,100Mi,1564.0,1003972.0,2854197.0,0.015070258522727528,0.9538555734194667,0.9353221358736525
287,12,fibonacci-python,1000m,300Mi,1608.0,1031501.0,2087869.0,0.01761363636363649,0.9539089803367025,0.9200603318250377
287,12,fibonacci-python,1000m,500Mi,1543.0,1001816.0,2591996.0,0.01727272727272706,0.95387996391294,0.8987373737373737
287,12,fibonacci-python,1000m,700Mi,1526.0,1001950.0,2739235.0,0.016818181818181503,0.9538987571437096,0.9234042553191489
287,12,fibonacci-python,1000m,900Mi,1546.0,1001713.0,2710536.0,0.016113636363636694,0.9538665890758773,0.9307153576788394
287,12,fibonacci-python,1000m,1100Mi,1536.0,1001716.0,2697414.0,0.017177272727272888,0.953865650705146,0.9065
287,12,fibonacci-python,1000m,1300Mi,1538.0,1002358.0,2820104.0,0.01725000000000007,0.9538628821542117,0.9006506506506506
287,12,fibonacci-python,1000m,1500Mi,1520.0,1001709.0,2760255.0,0.01667045454545452,0.9538386311140157,0.9354103343465046
287,12,fibonacci-python,1000m,1700Mi,1540.0,57477.0,1020174.0,0.01421732954545471,0.9539757363670577,0.9157388663967612
287,12,fibonacci-python,1000m,1900Mi,1554.0,1001953.0,2779887.0,0.015772727272727136,0.9538526057154222,0.8805365730194887
109,11,fibonacci-python,50m,100Mi,1719.0,2118.0,113067.0,0.009874999999999546,0.9539026242637683,0.21882741535920727
109,11,fibonacci-python,50m,300Mi,0,0,0,0.011150000000000519,0.9538977726727214,0.0
109,11,fibonacci-python,50m,500Mi,0,0,0,0.010074999999999789,0.9539421190915462,0.0
109,11,fibonacci-python,50m,700Mi,0,0,0,0.009411249999999264,0.9540133840958385,0.0
109,11,fibonacci-python,50m,900Mi,0,0,0,0.009650000000000034,0.9540374841115925,0.0
109,11,fibonacci-python,50m,1100Mi,0,0,0,0.009277777777777944,0.9540420046105937,0.0
109,11,fibonacci-python,50m,1300Mi,0,0,0,0.00868645454545431,0.9540457514550817,0.0
109,11,fibonacci-python,50m,1500Mi,0,0,0,0.009200000000000444,0.9540786119948745,0.0
109,11,fibonacci-python,50m,1700Mi,0,0,0,0.009350000000000308,0.9540365381343188,0.0
109,11,fibonacci-python,50m,1900Mi,0,0,0,0.007761007575757658,0.9540586545021144,0.0
109,11,fibonacci-python,100m,100Mi,0,0,0,0.009502477229506444,0.953976219636052,0.0
109,11,fibonacci-python,100m,300Mi,1144509.0,4896156.0,10197211.0,0.009349999999999567,0.9539154986825413,0.09076042518397383
109,11,fibonacci-python,100m,500Mi,90353.0,1193974.0,2016547.0,0.008870459595959878,0.9539493754563995,0.041700735895339326
109,11,fibonacci-python,100m,700Mi,5098653.0,5774409.0,5774409.0,0.010052777777777541,0.9539499015525323,0.0024529844644317253
109,11,fibonacci-python,100m,900Mi,424932.0,1348781.0,2419692.0,0.008017757575757064,0.9538650515005912,0.028735632183908046
109,11,fibonacci-python,100m,1100Mi,1524023.0,3041951.0,5483150.0,0.0093947011500661,0.9539196736370661,0.10098522167487685
109,11,fibonacci-python,100m,1300Mi,1399961.0,5612348.0,10428076.0,0.010325000000000414,0.9538599418798202,0.07855973813420622
109,11,fibonacci-python,100m,1500Mi,1018229.0,2323606.0,2661555.0,0.010549999999999927,0.9538387569677174,0.058871627146361405
109,11,fibonacci-python,100m,1700Mi,1303622.0,2655658.0,2801286.0,0.010374999999999659,0.9538646413400189,0.039247751430907606
109,11,fibonacci-python,100m,1900Mi,603223.0,979785.0,1686526.0,0.009958333333333213,0.953769449472538,0.18821603927986907
109,11,fibonacci-python,150m,100Mi,424072.0,745045.0,1234443.0,0.00749259338032766,0.9537283065144719,0.7506132461161079
109,11,fibonacci-python,150m,300Mi,2856530.0,7427394.0,10506458.0,0.010763888888888653,0.9537049335458709,0.6737530662305805
109,11,fibonacci-python,150m,500Mi,1214283.0,6866354.0,9465001.0,0.012131181818181704,0.9537157992842459,0.7393092105263158
109,11,fibonacci-python,150m,700Mi,1234216.0,4961194.0,10878802.0,0.011050000000000323,0.9536820179379197,0.15606936416184972
109,11,fibonacci-python,150m,900Mi,1632828.0,5627430.0,10269973.0,0.009749999999999518,0.9537688348639116,0.18070318887980377
109,11,fibonacci-python,150m,1100Mi,2789208.0,7666513.0,9285496.0,0.01204999999999984,0.9536663512265802,0.693069306930693
109,11,fibonacci-python,150m,1300Mi,2266618.0,7112486.0,9216802.0,0.011025000000000064,0.9536990980831391,0.6434995911692559
109,11,fibonacci-python,150m,1500Mi,1119321.0,2148378.0,5628988.0,0.010044444444443978,0.9536954967310621,0.09076042518397383
109,11,fibonacci-python,150m,1700Mi,1377772.0,5130532.0,6799615.0,0.009900000000000377,0.9538013438431445,0.1357318070318888
109,11,fibonacci-python,150m,1900Mi,2760804.0,7322070.0,8711473.0,0.01172500000000061,0.9536369791854353,0.6975206611570248
109,11,fibonacci-python,200m,100Mi,731046.0,5764450.0,7448402.0,0.012044227272728008,0.9535823938073296,0.8454545454545455
109,11,fibonacci-python,200m,300Mi,207759.0,4978301.0,5874021.0,0.012099999999999654,0.953678754039724,0.9023789991796555
109,11,fibonacci-python,200m,500Mi,135800.0,3293950.0,5744462.0,0.011550000000000437,0.9536968880368184,0.8741776315789473
109,11,fibonacci-python,200m,700Mi,384133.0,5393612.0,6247544.0,0.011525000000000321,0.9536890519151331,0.8683565004088307
